Continent,Region/Country,Product,Variable,Year,Unit,Quantity,Quantity (gallons),Code,Country
Europe,Portugal,Wine,Exports,2014.0,1000 hl,2836.0,74919179.0,PO,Portugal
Europe,Portugal,Wine,Imports,2014.0,1000 hl,2330.0,61552076.0,PO,Portugal
Europe,Portugal,Wine,Production,2014.0,1000 hl,6206.0,163945143.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2015.0,1000 hl,4813.0,127145984.0,PO,Portugal
Europe,Portugal,Wine,Exports,2015.0,1000 hl,2796.0,73862491.0,PO,Portugal
Europe,Portugal,Wine,Imports,2015.0,1000 hl,2161.0,57087569.0,PO,Portugal
Europe,Portugal,Wine,Production,2015.0,1000 hl,7048.0,186188426.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2016.0,1000 hl,4686.0,123790999.0,PO,Portugal
Europe,Portugal,Wine,Exports,2016.0,1000 hl,2778.0,73386982.0,PO,Portugal
Europe,Portugal,Wine,Imports,2016.0,1000 hl,1804.0,47656629.0,PO,Portugal
Europe,Portugal,Wine,Production,2016.0,1000 hl,6010.0,158767372.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2017.0,1000 hl,5273.0,139297896.0,PO,Portugal
Europe,Portugal,Wine,Exports,2017.0,1000 hl,2993.0,79066680.0,PO,Portugal
Europe,Portugal,Wine,Imports,2017.0,1000 hl,2156.0,56955483.0,PO,Portugal
Europe,Portugal,Wine,Production,2017.0,1000 hl,6737.0,177972676.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2018.0,1000 hl,5073.0,134014456.0,PO,Portugal
Europe,Portugal,Wine,Exports,2018.0,1000 hl,2951.0,77957157.0,PO,Portugal
Europe,Portugal,Wine,Imports,2018.0,1000 hl,1977.0,52226804.0,PO,Portugal
Europe,Portugal,Wine,Production,2018.0,1000 hl,6060.0,160088232.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2019.0,1000 hl,5390.0,142388708.0,PO,Portugal
Europe,Portugal,Wine,Exports,2019.0,1000 hl,2963.0,78274164.0,PO,Portugal
Europe,Portugal,Wine,Imports,2019.0,1000 hl,2877.0,76002284.0,PO,Portugal
Europe,Portugal,Wine,Production,2019.0,1000 hl,6527.0,172425064.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2020.0,1000 hl,4374.0,115548833.0,PO,Portugal
Europe,Portugal,Wine,Exports,2020.0,1000 hl,3151.0,83240597.0,PO,Portugal
Europe,Portugal,Wine,Imports,2020.0,1000 hl,2745.0,72515214.0,PO,Portugal
Europe,Portugal,Wine,Production,2020.0,1000 hl,6418.0,169545590.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2021.0,1000 hl,5269.0,139192227.0,PO,Portugal
Europe,Portugal,Wine,Exports,2021.0,1000 hl,3288.0,86859754.0,PO,Portugal
Europe,Portugal,Wine,Imports,2021.0,1000 hl,2971.0,78485501.0,PO,Portugal
Europe,Portugal,Wine,Production,2021.0,1000 hl,7359.0,194404175.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2022.0,1000 hl,6058.0,160035398.0,PO,Portugal
Europe,Portugal,Wine,Exports,2022.0,1000 hl,3254.0,85961569.0,PO,Portugal
Europe,Portugal,Wine,Imports,2022.0,1000 hl,2872.0,75870198.0,PO,Portugal
Europe,Portugal,Wine,Production,2022.0,1000 hl,6848.0,180904986.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2023.0,1000 hl,5500.0,145294600.0,PO,Portugal
Europe,Portugal,Wine,Exports,2023.0,1000 hl,3195.0,84402954.0,PO,Portugal
Europe,Portugal,Wine,Imports,2023.0,1000 hl,2968.0,78406250.0,PO,Portugal
Europe,Portugal,Wine,Production,2023.0,1000 hl,7521.0,198683761.0,PO,Portugal
Oceania,Papua New Guinea,Wine,Consumption,1995.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,1995.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,1995.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,1996.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,1996.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,1996.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,1997.0,1000 hl,6.0,158503.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,1997.0,1000 hl,6.0,158503.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,1997.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,1998.0,1000 hl,10.0,264172.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,1998.0,1000 hl,10.0,264172.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,1998.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,1999.0,1000 hl,9.0,237755.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,1999.0,1000 hl,9.0,237755.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,1999.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2000.0,1000 hl,9.0,237755.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2000.0,1000 hl,9.0,237755.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2000.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2001.0,1000 hl,12.0,317006.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2001.0,1000 hl,12.0,317006.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2001.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2002.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2002.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2002.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2003.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2003.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2003.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2004.0,1000 hl,2.0,52834.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2004.0,1000 hl,2.0,52834.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2004.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2005.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2005.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2005.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2006.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2006.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2006.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2007.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2007.0,1000 hl,3.0,79252.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2007.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2008.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2008.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2008.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2009.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2009.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2009.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2010.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2010.0,1000 hl,4.0,105669.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2010.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2011.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2011.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2011.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2012.0,1000 hl,7.0,184920.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2012.0,1000 hl,9.0,237755.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2012.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2013.0,1000 hl,7.0,184920.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2013.0,1000 hl,5.0,132086.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2013.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2014.0,1000 hl,8.0,211338.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2014.0,1000 hl,10.0,264172.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2014.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2015.0,1000 hl,23.0,607596.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2015.0,1000 hl,37.0,977436.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2015.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2016.0,1000 hl,30.0,792516.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2016.0,1000 hl,23.0,607596.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2016.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2017.0,1000 hl,21.0,554761.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2017.0,1000 hl,20.0,528344.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2017.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2018.0,1000 hl,26.0,686847.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2018.0,1000 hl,33.0,871768.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2018.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2019.0,1000 hl,30.0,792516.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2019.0,1000 hl,27.0,713264.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2019.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2020.0,1000 hl,27.0,713264.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2020.0,1000 hl,19.0,501927.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2020.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2021.0,1000 hl,27.0,713264.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2021.0,1000 hl,25.0,660430.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2021.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Consumption,2022.0,1000 hl,27.0,713264.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Imports,2022.0,1000 hl,25.0,660430.0,PP,Papua New Guinea
Oceania,Papua New Guinea,Wine,Production,2022.0,1000 hl,0.0,0.0,PP,Papua New Guinea
Oceania,Palau,Wine,Production,1995.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,1996.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,1997.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,1998.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,1999.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2000.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2001.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2002.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2003.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2004.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2005.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2006.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2007.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2008.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2009.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2010.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2011.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2012.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2013.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2014.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2015.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2016.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2017.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2018.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2019.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2020.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2021.0,1000 hl,0.0,0.0,PS,Palau
Oceania,Palau,Wine,Production,2022.0,1000 hl,0.0,0.0,PS,Palau
Africa,Guinea-Bissau,Wine,Consumption,1995.0,1000 hl,20.0,528344.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,1995.0,1000 hl,20.0,528344.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,1995.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,1996.0,1000 hl,25.0,660430.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,1996.0,1000 hl,26.0,686847.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,1996.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,1997.0,1000 hl,34.0,898185.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,1997.0,1000 hl,34.0,898185.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,1997.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,1998.0,1000 hl,12.0,317006.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,1998.0,1000 hl,12.0,317006.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,1998.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,1999.0,1000 hl,24.0,634013.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,1999.0,1000 hl,24.0,634013.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,1999.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2000.0,1000 hl,36.0,951019.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2000.0,1000 hl,36.0,951019.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2000.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2001.0,1000 hl,31.0,818933.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2001.0,1000 hl,31.0,818933.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2001.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2002.0,1000 hl,43.0,1135940.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2002.0,1000 hl,43.0,1135940.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2002.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2003.0,1000 hl,37.0,977436.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2003.0,1000 hl,37.0,977436.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2003.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2004.0,1000 hl,35.0,924602.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2004.0,1000 hl,35.0,924602.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2004.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2005.0,1000 hl,41.0,1083105.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2005.0,1000 hl,41.0,1083105.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2005.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2006.0,1000 hl,30.0,792516.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2006.0,1000 hl,30.0,792516.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2006.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2007.0,1000 hl,44.0,1162357.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2007.0,1000 hl,44.0,1162357.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2007.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2008.0,1000 hl,42.0,1109522.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2008.0,1000 hl,42.0,1109522.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2008.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2009.0,1000 hl,41.0,1083105.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2009.0,1000 hl,41.0,1083105.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2009.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2010.0,1000 hl,53.0,1400112.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2010.0,1000 hl,53.0,1400112.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2010.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2011.0,1000 hl,71.0,1875621.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2011.0,1000 hl,71.0,1875621.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2011.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2012.0,1000 hl,71.0,1875621.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2012.0,1000 hl,70.0,1849204.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2012.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2013.0,1000 hl,68.0,1796370.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2013.0,1000 hl,65.0,1717118.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2013.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2014.0,1000 hl,70.0,1849204.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2014.0,1000 hl,76.0,2007707.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2014.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2015.0,1000 hl,78.0,2060542.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2015.0,1000 hl,80.0,2113376.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2015.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2016.0,1000 hl,86.0,2271879.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2016.0,1000 hl,92.0,2430382.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2016.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2017.0,1000 hl,101.0,2668137.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2017.0,1000 hl,110.0,2905892.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2017.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2018.0,1000 hl,100.0,2641720.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2018.0,1000 hl,93.0,2456800.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2018.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2019.0,1000 hl,97.0,2562468.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2019.0,1000 hl,100.0,2641720.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2019.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2020.0,1000 hl,100.0,2641720.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2020.0,1000 hl,90.0,2377548.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2020.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2021.0,1000 hl,100.0,2641720.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2021.0,1000 hl,114.0,3011561.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2021.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Consumption,2022.0,1000 hl,100.0,2641720.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Imports,2022.0,1000 hl,101.0,2668137.0,PU,Guinea-Bissau
Africa,Guinea-Bissau,Wine,Production,2022.0,1000 hl,0.0,0.0,PU,Guinea-Bissau
Asia,Qatar,Wine,Exports,1995.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,1995.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,1995.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,1996.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,1996.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,1996.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,1997.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,1997.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,1997.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,1998.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,1998.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,1998.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,1999.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,1999.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,1999.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2000.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2000.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,2000.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2001.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2001.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Production,2001.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2002.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2002.0,1000 hl,3.0,79252.0,QA,Qatar
Asia,Qatar,Wine,Production,2002.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2003.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2003.0,1000 hl,1.0,26417.0,QA,Qatar
Asia,Qatar,Wine,Production,2003.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2004.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2004.0,1000 hl,5.0,132086.0,QA,Qatar
Asia,Qatar,Wine,Production,2004.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2005.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2005.0,1000 hl,94.0,2483217.0,QA,Qatar
Asia,Qatar,Wine,Production,2005.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2006.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2006.0,1000 hl,105.0,2773806.0,QA,Qatar
Asia,Qatar,Wine,Production,2006.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2007.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2007.0,1000 hl,120.0,3170064.0,QA,Qatar
Asia,Qatar,Wine,Production,2007.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Exports,2008.0,1000 hl,0.0,0.0,QA,Qatar
Asia,Qatar,Wine,Imports,2008.0,1000 hl,133.0,3513488.0,QA,Qatar
